unit_id,gross_area_km2,road_length_km,road_density_km_km2,connector_3arm_candidates,strict_cross_city_accepted,share_motorway,share_trunk,share_primary,share_secondary,share_tertiary,share_residential,share_living_street,share_unclassified,share_unknown
CHI:64,6.604979639871065,76.36351900416714,11.561507100369779,303,False,0.0,0.0,0.04820666252276549,0.08287774908737741,0.11126852272292678,0.7434881871276224,0.0,0.002287166712972165,0.011871711826335797
CHI:65,7.641846624105331,78.60022755448433,10.285501845398063,278,False,0.0,0.0,0.02444006124603517,0.08824012027541796,0.05927453036423277,0.804001099455512,0.0,0.009730834102122497,0.014313354556679569
CHI:66,9.123770849222558,108.62188650342172,11.905372054875475,392,False,0.0,0.0,0.0,0.11758660582547165,0.06196045796106938,0.8143201746865124,0.0,0.0,0.006132761526946756
CHI:67,8.164513351020755,113.11293722647962,13.854216701395663,429,False,0.0,0.0,0.0,0.10760640596518312,0.1524773859369432,0.7316463757134698,0.0,0.0,0.008269832384403913
CHI:68,7.951338819003335,121.16353837515331,15.2381304750312,469,False,0.08854396644947111,0.0,0.0,0.07764079832693882,0.15506842781996327,0.6637026398651539,0.0,0.0,0.01504416753847299
CHI:69,9.176699438654504,134.10715817873884,14.613877143436415,495,False,0.1895436194686736,0.0,0.0,0.1612115933499114,0.1652262165238319,0.47550904642880143,0.0,0.0016442196837581364,0.006865304545023394
CHI:70,12.575528458546675,162.19023597983613,12.897289884434812,674,False,0.0,0.0,0.009460653867861012,0.17651682727101758,0.02713090238595266,0.7407139342271155,0.0,0.0,0.04617768224805325
CHI:71,9.753564390470531,140.02585190330686,14.356377453161175,561,False,0.0,0.0,0.0,0.1233990555809006,0.10645795117965472,0.7620742484320432,0.0,0.0033020351214744685,0.004766709685926976
CHI:72,8.24175241919864,99.96324560337291,12.128882368574294,399,False,0.0,0.0,0.031144343198382635,0.08101913504355039,0.043920257906615384,0.837135761332168,0.0,0.0,0.006780502519283743
CHI:73,7.392825464327746,116.51923034547119,15.761122849133388,464,False,0.06681269142919909,0.0,0.08068347265903357,0.08724668249881148,0.0320877736974219,0.7282791094095272,0.0,0.0,0.0048902703060067325
CHI:74,7.016921137300177,72.51862280421821,10.33482084025821,276,False,0.0,0.0,0.0,0.13238916123674788,0.04807888468847625,0.8050336000345606,0.0,0.0,0.014498354040215143
CHI:75,8.52932680246866,112.09456074998943,13.142251826667689,467,False,0.07122897044646896,0.0,0.01442516323736174,0.12403334187372093,0.0658500568772358,0.7135427664660909,0.0,0.0,0.010919701099121765
CHI:76,34.5224235838005,133.161981180189,3.857260509446813,344,False,0.2532461514689732,8.147907399757205e-05,0.16759234807684237,0.09453568248666488,0.08212643230700273,0.12607163807827765,0.0,0.22358466925783965,0.05276159925040196
CHI:77,4.49778752675187,63.52832545453582,14.124350044701542,309,False,0.05064120706934211,0.0,0.07281178225080431,0.18856748924050115,0.017336330364992783,0.6546963504313147,0.0,0.0012958591301710921,0.014650981512873818
