unit_id,window,radius_m,population_weight,weighted_departures,expected_departures_per_resident,population_reached,reach_fraction,support_points,strict_cross_city_accepted
CHI:45,sunday_am,400,9407.324205063353,206722.10739717554,21.97459159384668,7646.316976573616,0.8128046626115106,478,False
CHI:45,sunday_am,800,9407.324205063353,499599.5625191261,53.10750981136847,9407.324205063353,1.0,478,False
CHI:45,weekday_am,400,9407.324205063353,324866.3504113082,34.53334267319645,7646.340404578909,0.8128071530120521,478,False
CHI:45,weekday_am,800,9407.324205063353,773808.6403424087,82.25597667038176,9407.324205063353,1.0,478,False
CHI:46,saturday_am,400,27299.43409662907,880274.2053320311,32.245144797368795,23217.23803288732,0.8504659089528226,1091,False
CHI:46,saturday_am,800,27299.43409662907,1624207.6309446506,59.4960183128927,27299.43409662907,1.0,1091,False
CHI:46,sunday_am,400,27299.43409662907,770065.5697504071,28.208114755224713,23217.23803288732,0.8504659089528226,1091,False
CHI:46,sunday_am,800,27299.43409662907,1418644.3222577053,51.96607069715336,27299.43409662907,1.0,1091,False
CHI:46,weekday_am,400,27299.43409662907,1327831.830434246,48.6395368392712,23217.23803288732,0.8504659089528226,1091,False
CHI:46,weekday_am,800,27299.43409662907,2389785.0769445165,87.5397295228038,27299.43409662907,1.0,1091,False
CHI:47,saturday_am,400,2527.578140017849,59221.063071384764,23.42996330509749,1999.1773561439313,0.7909458166661522,171,False
CHI:47,saturday_am,800,2527.578140017849,143280.02310850637,56.686683920875566,2527.578140017849,1.0,171,False
CHI:47,sunday_am,400,2527.578140017849,56860.387246743005,22.495995809783935,1999.1773561439313,0.7909458166661522,171,False
CHI:47,sunday_am,800,2527.578140017849,134983.5713956019,53.40431192154902,2527.578140017849,1.0,171,False
CHI:47,weekday_am,400,2527.578140017849,72230.72877001291,28.57705074530469,1999.1773561439313,0.7909458166661522,171,False
CHI:47,weekday_am,800,2527.578140017849,205597.26215291515,81.34160479464477,2527.578140017849,1.0,171,False
CHI:48,saturday_am,400,13086.262815045815,426175.17984914774,32.56660712630321,12053.858210792658,0.9211077586592439,794,False
CHI:48,saturday_am,800,13086.262815045815,865581.2846090927,66.14426875287101,13086.262815045815,1.0,794,False
CHI:48,sunday_am,400,13086.262815045815,399235.72938512824,30.508001789946515,12053.858210792658,0.9211077586592439,794,False
CHI:48,sunday_am,800,13086.262815045815,805227.4350125606,61.53226833307653,13086.262815045815,1.0,794,False
CHI:48,weekday_am,400,13086.262815045815,525873.5413419034,40.185158190257724,12053.862381981013,0.921108077404818,794,False
CHI:48,weekday_am,800,13086.262815045815,1142758.9797588286,87.32508248611296,13086.262815045815,1.0,794,False
CHI:49,saturday_am,400,38824.46132996851,1440414.4432811416,37.100693581788065,33693.5778113357,0.8678440513307962,2114,False
CHI:49,saturday_am,800,38824.46132996851,3177696.7574696667,81.84780029431626,38824.461329968515,1.0000000000000002,2114,False
CHI:49,sunday_am,400,38824.46132996851,1339754.5694764035,34.508001491375495,33693.5778113357,0.8678440513307962,2114,False
CHI:49,sunday_am,800,38824.46132996851,2947185.632413636,75.91053504556187,38824.461329968515,1.0000000000000002,2114,False
CHI:49,weekday_am,400,38824.46132996851,2032060.3645665855,52.33969242473541,33693.5778113357,0.8678440513307962,2114,False
CHI:49,weekday_am,800,38824.46132996851,4559500.842418325,117.43886936813358,38824.461329968515,1.0000000000000002,2114,False
CHI:50,saturday_am,400,6820.7899187765615,194754.60453666883,28.553086498169375,5188.495746523704,0.760688396550756,372,False
CHI:50,saturday_am,800,6820.7899187765615,404351.92404317646,59.2822721207201,6820.7899187765615,1.0,372,False
CHI:50,sunday_am,400,6820.7899187765615,184741.8692181312,27.085113515894385,5130.099072315045,0.752126825984288,372,False
CHI:50,sunday_am,800,6820.7899187765615,378452.75925014436,55.48518041998676,6820.7899187765615,1.0,372,False
CHI:50,weekday_am,400,6820.7899187765615,230008.7789811602,33.72172163637268,5248.472022600974,0.7694815534712125,372,False
CHI:50,weekday_am,800,6820.7899187765615,518516.8487696273,76.0200585187695,6820.7899187765615,1.0,372,False
