district_id,block_area_iqr,block_area_median,block_area_p25,block_area_p75,block_compactness_iqr,block_compactness_median,block_elongation_iqr,block_elongation_median,block_log_area_iqr,block_log_area_median,building_coverage_gross,building_coverage_land,bus_service_access_saturday_am_400m,bus_service_access_saturday_am_800m,bus_service_access_sunday_am_400m,bus_service_access_sunday_am_800m,bus_service_access_weekday_am_400m,bus_service_access_weekday_am_800m,cadastral_floor_area_density,cadastral_floor_count_median,cadastral_floor_count_p75,cadastral_floor_count_p90,cadastral_parcel_density_km2,footprint_overlap_excess_fraction,formal_job_density_address_first_business_prior_km2,formal_job_density_address_first_km2,formal_job_density_address_first_located_jobs_prior_km2,formal_job_density_area_first_business_prior_km2,formal_job_density_area_first_km2,formal_job_density_area_first_located_jobs_prior_km2,formal_job_density_area_mixed_km2,formal_job_density_equal_workplace_km2,formal_job_density_hybrid_km2,formal_job_density_residential_first_km2,intersection_density_proxy_0m_km2,intersection_density_proxy_10m_km2,intersection_density_proxy_20m_km2,intersection_density_proxy_5m_km2,land_use_count_share_commerce_services,land_use_count_share_industry_warehouse,land_use_count_share_institutional,land_use_count_share_mixed_other,land_use_count_share_residential,land_use_count_share_transport_utilities,land_use_count_share_vacant,land_use_entropy_count,land_use_entropy_land_area,land_use_land_area_share_commerce_services,land_use_land_area_share_industry_warehouse,land_use_land_area_share_institutional,land_use_land_area_share_mixed_other,land_use_land_area_share_residential,land_use_land_area_share_transport_utilities,land_use_land_area_share_vacant,parcel_log_area_iqr,parcel_log_area_median,population_bus_service_reach_saturday_am_400m,population_bus_service_reach_saturday_am_800m,population_bus_service_reach_sunday_am_400m,population_bus_service_reach_sunday_am_800m,population_bus_service_reach_weekday_am_400m,population_bus_service_reach_weekday_am_800m,population_density_km2,street_class_imputed_share,street_class_model_share_arterial,street_class_model_share_coletora,street_class_model_share_local,street_class_model_share_rodovia,street_class_model_share_via_de_pedestres,street_class_model_share_vtr,street_class_observed_share_arterial,street_class_observed_share_coletora,street_class_observed_share_local,street_class_observed_share_rodovia,street_class_observed_share_via_de_pedestres,street_class_observed_share_vtr,street_density_km_km2,district_name
34,6751.570934206686,10905.852566095598,6649.0785977815285,13400.649531988214,0.18719043857558582,0.7523470646603041,0.9200774392654598,1.4501202902637962,0.7008248899752338,9.297054856789789,0.42964177730243386,0.43400114295596337,141.3005843524545,358.7780174643285,129.19681006546702,333.947483474227,198.62823016811944,518.9873405944485,0.8604678220561717,2.0,2.0,2.0,1825.8510581190153,0.006420341075248665,6470.737849345489,5541.226548273448,6307.554410736853,6456.534859855011,5527.023558782971,6293.351421246375,5525.525868810467,5498.547280600226,5534.125053528211,5574.697637210578,100.60811952900696,94.33715272909596,91.79241257840744,97.336310763836,0.11667084482326398,0.04201554274254199,0.010629230383554776,0.11521684632740035,0.6932564552519428,0.0056655803459513664,0.016545500125344698,0.530477772669976,0.8435886280529551,0.15455879818306728,0.23025171759062793,0.04979184608863835,0.1203723934496971,0.36749240389581006,0.020187552035900266,0.057345288756259015,0.9726750054217028,5.040833893439384,1.0,1.0,0.9999751728988588,1.0,1.0,1.0,10612.825890065458,0.09512328027168193,0.25790569351574827,0.29124889905428275,0.4470287033203713,0.0,0.003816704109597674,0.0,0.25790569351574827,0.29124889905428275,0.35190542304868944,0.0,0.003816704109597674,0.0,17.69322919111755,IPIRANGA
35,10628.75710126167,9376.495060779263,5545.505149384571,16174.262250646241,0.16250467358806897,0.7181698037389271,0.9146549434855218,1.8165933535804804,1.0704310346220964,9.145956680701712,0.253298886532635,0.2572629314534762,228.2563837550625,504.4598466782893,215.08776103674285,469.21436107414735,324.4322850396488,701.7908930541851,2.2358118918295657,2.0,2.0,5.0,1501.5513240055975,0.007082931637551792,48787.722573107974,45064.764985531874,49800.87947267703,48878.15844297872,45155.20085540262,49891.31534254779,45353.58646716009,46554.35166403779,45109.98292046725,44211.62719191415,137.447703233673,124.28145009372756,120.49116509889477,131.26355403157743,0.2760300385630201,0.005141736012448414,0.013598538664501725,0.06359515594344091,0.5980650835532102,0.008389148230836885,0.03518029903254178,0.5557210114697533,0.6944887381018284,0.3578461945629272,0.008287450565359568,0.035660853655152036,0.12588179924321477,0.4118348567228709,0.01131165412148575,0.04917719112898983,1.072266534753605,5.237504008021881,0.9966453217128203,1.0,0.9966453217128203,1.0,1.0,1.0,10135.202017415391,0.19354491437682575,0.17360120292178313,0.3131606603069977,0.5067009023749739,0.0,0.0011935875394612748,0.0053436468567839585,0.17360120292178313,0.3131606603069977,0.3131559879981482,0.0,0.0011935875394612748,0.0053436468567839585,22.06075861132324,ITAIM BIBI
36,6571.94099728429,8318.639404499656,5345.259510360416,11917.200507644706,0.21120658931365988,0.614097739965504,1.5453259734210323,2.3481612728471077,0.8017723538559807,9.02625367280949,0.4252139258103371,0.42695766154112014,134.9949035964284,257.7877824534208,132.52572440132477,253.18227147062035,167.8647634442669,321.81553516003765,0.38546217574835234,1.0,2.0,2.0,2559.564184148976,0.0002073480476979493,2239.787149058092,2043.2756808187137,2211.382431199829,2271.476181201603,2074.964712962226,2243.0714633433413,2083.679995845473,1717.1144153553907,2059.1201968904697,2135.0874322659533,141.33775711158586,138.9491819622642,137.1371594351926,140.84356914965724,0.02813004380908462,0.002536315425409269,0.008465364471820547,0.09483184558121151,0.7787805922461214,0.0006917223887479825,0.08656411607760467,0.4064703688176735,0.5986332870002672,0.07038798541003576,0.021637488355154052,0.03566720800567317,0.10304313527828111,0.6632940566422336,0.00947303186547892,0.09649709444314332,0.6897642505854815,5.045698556451954,1.0,1.0,1.0,1.0,1.0,1.0,16852.729829145537,0.1696173035434274,0.030109804973674506,0.20626861382816536,0.7521741519046208,0.0,0.011447429293539447,0.0,0.030109804973674506,0.20626861382816536,0.5825568483611931,0.0,0.011447429293539447,0.0,22.08143072424673,ITAIM PAULISTA
37,7000.016209225794,8437.787442187471,5264.434332353694,12264.450541579488,0.23295389369294395,0.6634644927458053,1.2335217403368166,2.069145117558186,0.8457311772492577,9.040475401822729,0.38074155106583646,0.3827566428059699,213.175078721469,519.4146728679847,203.31148225363762,498.6436546892902,282.43631989749036,692.5085004175679,0.46733662782790003,1.0,2.0,2.0,2035.6465846462243,0.0023464768590063224,2366.5134013848415,2069.123677083296,2293.1124613481547,2506.5293324398235,2209.1396081382786,2433.1283924031372,2183.181646430564,2001.2742768574087,2139.131642610787,2035.22863951811,121.30204191172282,115.39315185219321,111.99723802487735,118.8569839560554,0.036223506743737956,0.0074619022595901205,0.008933263268523384,0.08327202662462778,0.7954457873533018,0.0015063934139078648,0.06715712033631109,0.40036365711669825,0.6954690687004711,0.1233839984752831,0.027080820304360022,0.029923203297869946,0.1513568147873669,0.5566172070167654,0.010920428797655927,0.10071752732069862,0.7921292785232614,5.173360997492645,1.0,1.0,1.0,1.0,1.0,1.0,14240.999695734738,0.1514587823882414,0.0640796119367617,0.2556886158653465,0.6672709242974066,0.0,0.012960847900485203,0.0,0.0640796119367617,0.2556886158653465,0.5158121419091651,0.0,0.012960847900485203,0.0,21.433082447902475,ITAQUERA
38,9439.286915217519,9894.966327546184,5476.106758455863,14915.393673673381,0.25556566368802447,0.6414738759564436,1.2273565351966778,1.841970562610518,1.0019983769468208,9.199781163722314,0.3408684758110815,0.34109210841762017,194.2946882328403,410.9574455165022,181.88153736671788,384.5429054121519,266.8828885148547,558.430807814233,0.7455253562984223,2.0,2.0,2.0,2425.9097789377975,0.004451611084852714,4733.258557049673,4219.875838316035,4724.068765877203,4749.739788253704,4236.357069520066,4740.549997081234,4160.338934844229,4022.0170216466145,4228.11645391805,4199.471606055095,121.78448291404179,120.49953526313162,119.7142894764643,121.21339506919283,0.053834918174501444,0.016752615733150504,0.009717709482218976,0.08570065877723791,0.8000417324947089,0.002533758607327034,0.03141860673085522,0.40276156469017416,0.6804571607208022,0.12667574214844846,0.04346504622894392,0.04002514541346807,0.14685013270577713,0.5778793416661602,0.006350088212932905,0.0587545036242695,0.7228528533916059,5.115913807820496,0.9997138820377033,1.0,0.9997138820377033,1.0,0.9997138820377033,1.0,15325.975625087565,0.11882852202429706,0.054294434932458134,0.19480061386675057,0.7262256329642468,0.021478920953470457,0.003200397283074164,0.0,0.054294434932458134,0.19480061386675057,0.6073971109399497,0.021478920953470457,0.003200397283074164,0.0,21.484834627907194,JABAQUARA
39,8933.011062345362,7417.647370413519,4656.079754192881,13589.090816538243,0.26302660626563135,0.6588736780660273,1.1833547340324735,1.8537685980225906,1.0710936436018716,8.91161461317935,0.38746586914082276,0.39171161148829853,108.4464520193251,239.88526925539816,106.38748129596125,233.32079372947607,129.75409770595337,287.08331015179607,0.4123533051350973,2.0,2.0,2.0,2115.484848690088,0.0008668592406478212,2641.542350082567,2262.443801562931,2514.419048465818,2716.974187852972,2337.875639333336,2589.850886236223,2299.1352326964984,2427.036472661774,2300.159720448133,2252.575621409174,135.0480511386706,133.4403362441626,132.63647879690862,134.7800986562526,0.04071034748044621,0.015835363508142068,0.00756507244518528,0.05808436979099885,0.8560712911911783,0.0018592127195794332,0.019874342864469804,0.31903781819346083,0.7406462342278731,0.09815864191735021,0.09188400902632757,0.08734749929583253,0.15874589239952633,0.5225541684549077,0.006597914202843723,0.034711874703212006,0.7180300000331981,4.968091187708444,0.9934667876420977,1.0,0.9934667876420977,1.0,0.9934667876420977,1.0,11528.307382635152,0.12117388267066953,0.02241858376330739,0.17156180535237397,0.7394648025743654,0.06614732332317008,0.0004074849867832605,0.0,0.02241858376330739,0.17156180535237397,0.6182909199036959,0.06614732332317008,0.0004074849867832605,0.0,20.749453007878586,JACANA
40,8866.45790264948,10047.339397118712,6214.399272481508,15080.857175130986,0.2267982746255221,0.6080685836634668,1.3331124651738597,2.0898087732103736,0.8865571402115417,9.215063141833198,0.27006408387285463,0.2757769588382627,37.50510189994624,97.30988620411019,29.002186344797703,78.66063932232568,50.11127952642501,135.19886306703532,0.42689726438568903,1.0,2.0,2.0,1429.1394561684856,0.0033381130677754877,6223.72331636349,5565.796904335185,6394.009633008878,6200.006269219603,5542.079857191298,6370.292585864992,5596.407446469292,5612.98273866683,5553.938380763241,5637.750967670943,92.9006223419404,87.65446955086612,85.03139315532898,89.84036654714707,0.061396656772379314,0.03140134354007186,0.006092798000312451,0.09045461646617715,0.7881581002968286,0.0026558350257772224,0.019840649898453366,0.41604350917446203,0.7803063324295707,0.16861891837659795,0.30559957317797415,0.03363800737763575,0.07150861889724068,0.37006124153109843,0.021298207776580088,0.029275432862873037,0.736522643132421,5.352088132405335,1.0,1.0,1.0,1.0,1.0,1.0,5428.141092480749,0.29959118721920897,0.10770645461921971,0.14409480094001775,0.6724757193778361,0.06622170592940246,0.008545880738511851,0.0009554383950121687,0.10770645461921971,0.14409480094001775,0.37288453215862716,0.06622170592940246,0.008545880738511851,0.0009554383950121687,18.580496015152804,JAGUARA
41,12328.055078638012,9689.830363889803,6387.9951191778055,18716.050197815817,0.2045290353634377,0.5874807255967722,1.40035007719994,2.181504054171942,1.074974777886549,9.178831590104858,0.253800954853455,0.2607982726955802,50.23474500137459,109.93218896816316,41.805312760031526,88.76368826953431,60.34035277919107,139.9729137656372,0.4948750879821749,1.0,2.0,2.0,948.6566681425284,0.011252724994514397,14435.482058103957,13816.401833963595,15862.262845087153,14407.704811925056,13788.624587784694,15834.48559890825,13806.623706222927,13581.834927080263,13802.513210874144,13825.536621213561,81.22683292721968,79.55986434102674,79.25677914353712,80.92374772973005,0.06979778212654925,0.023320287018917155,0.007338551859099804,0.07012393998695368,0.7444553163731246,0.0029354207436399216,0.08202870189171559,0.4819414440198309,0.8537953867119126,0.12788143571412672,0.24693217540049928,0.023936384874190572,0.10458437005841985,0.2930297114822943,0.011353816823345237,0.192282105647124,0.7337079960636537,5.406468470787496,0.9536721248220755,0.9999261040769011,0.9536721248201625,0.9999261040769011,0.9536721248220755,0.9999261040769011,8421.378769913596,0.24020108480356583,0.1678501988615293,0.1646508030231692,0.650813693294598,0.0,0.0073262062902752344,0.009359098530428187,0.1678501988615293,0.1646508030231692,0.4106126084910322,0.0,0.0073262062902752344,0.009359098530428187,16.360671525219626,JAGUARE
42,15111.039378956135,9048.661756363932,4712.445992070978,19823.485371027113,0.28393760737417706,0.5500012082661557,1.331971211853285,2.2033954265377473,1.4366350374593786,9.110372153534817,0.16485018185829722,0.16542674263420043,124.49040247635021,242.2735844058003,113.99180441405389,223.84142022504628,148.56978639279194,291.0878362071662,0.17753138482738892,1.0,2.0,2.0,720.2536365850589,0.0005311176700460911,839.0626826086929,728.0929158581865,815.868851594306,816.4165725789801,705.4468058284738,793.2227415645929,699.3618515912008,738.2937721830832,716.76986084333,691.1798789858823,49.12679765515713,48.05959712680469,47.703863617353875,48.877784198541555,0.02418416392613205,0.008044523146976979,0.00986592461421705,0.06992157854793828,0.7867948393625095,0.0011130786744244878,0.10007589172780167,0.40443176772502215,0.7614306125146918,0.065851357392722,0.07457833270490437,0.03608504683692236,0.14204710889691083,0.45316036577832625,0.002995990604127636,0.2252817977860865,0.7758733043128947,5.156666278439867,0.9858441681977905,0.9993839151480722,0.984525619107376,0.9993839151480722,0.9864814418720127,0.9993839151480722,7520.503202564458,0.419461068893102,0.023421432282107368,0.10187138150889241,0.8586509747205595,0.0020289503830491253,0.014027261105391655,0.0,0.023421432282107368,0.10187138150889241,0.4391899058274576,0.0020289503830491253,0.014027261105391655,0.0,10.464478751213132,JARAGUA
43,13439.394246527161,9283.091970870197,5759.228359833932,19198.622606361092,0.31890896975737937,0.5437120809574525,1.3481979169013212,2.2219543260455485,1.2040342955631047,9.135949956802131,0.18941797033453,0.1898643981229106,144.80379454029827,311.6254393514723,134.4288135295,289.3243702635279,169.91228203969683,363.0255085908907,0.0910453236318267,1.0,2.0,2.0,751.8432596103313,0.0014699639152298213,623.6207444453626,584.2811284878159,637.9681644294559,455.16465764321464,415.825041685668,469.512077627308,417.923223327204,2283.0066158302866,500.0530850867421,440.51530132421493,60.49945761312103,59.89446303698982,59.34446796777963,60.334459092357974,0.01895417549336604,0.003196194298881332,0.00832497119708626,0.09239231426766269,0.6934255026573011,0.0008547961497008213,0.1828520459360018,0.47486134067862446,0.6743576282281553,0.05301204618679044,0.02754713876262953,0.027089507675711975,0.11053314076529676,0.4959736753832301,0.0017434656559418224,0.2841010255703994,0.7565956722171912,5.514729061969122,0.9592932335369292,0.998304084837484,0.956200020057112,0.9981386799392016,0.9623132468881876,0.998304084837484,8555.552721198474,0.2503493985545019,0.05128493690246419,0.13681628900957038,0.8026905754843713,0.0,0.009208198603594061,0.0,0.05128493690246419,0.13681628900957038,0.5523411769298696,0.0,0.009208198603594061,0.0,11.117155132149941,JARDIM ANGELA
44,5452.377381470767,6761.986254240177,5097.621659100398,10549.999040571165,0.19985707759472715,0.6764990008658182,1.3001415930023796,2.090967564718132,0.7273516575895496,8.819071938140187,0.3676028633076077,0.3811942329221522,83.78389623016295,225.39171969467037,82.28674991505102,220.48584488229716,100.60346873665348,273.78633190154096,0.2879370413346287,1.0,2.0,2.0,2028.3253234092567,0.00037314030402982236,907.5278006584202,809.33101096975,905.7816418136679,894.3296988347571,796.132909146087,892.5835399900047,815.701235214845,762.6560146915043,802.7319600579184,796.2271039079807,107.77234850986085,105.61041574135812,104.74564263395703,107.33996195616031,0.018556478584529076,0.00399180062574172,0.008630920271873989,0.10616031934405006,0.7894055453662747,0.0006473190203905491,0.07260761678713992,0.3890218174507995,0.6196563691480461,0.024575444021560526,0.011403306390280473,0.029031681188836332,0.1482654257981094,0.5530392974043532,0.001818106072332017,0.231866739124528,0.6180511207246253,5.095494490630079,0.9330428099989375,0.9991113601519584,0.9330428099989375,0.9991113601519584,0.9402452259197677,0.9991113601519584,14061.59380176749,0.17003763093311186,0.004483924771622525,0.2405387287520412,0.7549773464763364,0.0,0.0,0.0,0.004483924771622525,0.2405387287520412,0.5849397155432245,0.0,0.0,0.0,18.274284078416294,JARDIM HELENA
45,11365.449024788384,15929.10640758492,11704.65045378665,23070.099478575034,0.13223234100183323,0.7456392460270838,0.619526004616995,1.5989292009747191,0.6785559632414255,9.675900271690118,0.4221416823647064,0.42214168236470656,290.0470417826969,746.6831160328959,259.8887239566554,670.4550181439424,393.7704218868026,1011.1083843206,2.436295489378295,2.0,3.0,15.0,1221.7743518201228,0.05709407247118592,34076.250148514104,31547.27339115533,34136.15046915574,32895.27716993523,30366.30041257645,32955.17749057686,30343.12237085824,31861.15824520776,30956.78690186589,30330.491055093178,82.76640224026235,79.21003339400107,78.72507400587455,80.01829904087865,0.3541471258207155,0.0013399437223636608,0.017151279646254857,0.0967439367546563,0.5004689803028273,0.007637679217472866,0.0225110545357095,0.5864818115927249,0.6295575937140729,0.2771308949897205,0.0012527591569525577,0.05902640632245484,0.09745592215465955,0.5316995685966777,0.007371749583565652,0.026062699195969163,1.7188494810886485,5.781473738021354,0.9982722769092658,1.0,0.9982722769092658,1.0,0.9983176951549666,1.0,13109.010691461304,0.1819762818437074,0.117792981405879,0.4897271545984901,0.3904022830812041,0.0,0.0020775809144269065,0.0,0.117792981405879,0.4897271545984901,0.20842600123749672,0.0,0.0020775809144269065,0.0,17.369478118496197,JARDIM PAULISTA
46,10933.828735560466,8898.242865320715,5567.125855735739,16500.954591296206,0.30156681836919214,0.5716454488971385,1.419342940875418,2.255575988809252,1.0865353227463697,9.093608824585939,0.22997221772592322,0.23149271716113445,163.31425080690394,382.61247046872546,149.2565216773737,350.047544737421,194.35782373251902,456.7928762253197,0.251082464312693,1.0,2.0,2.0,1158.1401960344924,0.0009263416550805114,1847.3323009504854,1645.6459779989227,1822.5281348175715,1892.9241903116056,1691.2378673600429,1868.1200241786914,1678.9240774612706,1701.3263506532026,1668.4419226794828,1645.6140181985186,83.69507483110765,81.39154066144414,80.08620463196814,82.35134656547059,0.031022326674500587,0.007084102736276649,0.008729226120530469,0.11630015108275978,0.7515192210844385,0.0016786973308712439,0.0836662749706228,0.4457535418727547,0.7187363109990954,0.10645909971365929,0.028575153505107913,0.027919925664250875,0.12046678161862946,0.5163039481199765,0.010202705798074791,0.19007238558030115,0.7129104970735902,5.2789499108559745,0.990105400490116,0.998908232951547,0.990105400490116,0.998908232951547,0.9910643353822192,0.998908232951547,9991.325151271516,0.21702188837822778,0.06754085573089613,0.13159122205606702,0.7875812314638347,0.0,0.013286690749202116,0.0,0.06754085573089613,0.13159122205606702,0.570559343085607,0.0,0.013286690749202116,0.0,13.479829574656055,JARDIM SAO LUIS
47,13666.052753843876,7848.90165994144,5062.235425462626,18728.288179306503,0.22131509311952696,0.6256255611330173,1.1302216544354464,2.188669176476729,1.3082268931391177,8.968126450980593,0.192146675513131,0.19269929326552415,154.0361617407381,311.22633080954535,142.27808213020828,288.86079733362163,198.26773895913254,401.0156171191901,0.23300792173628254,1.0,2.0,2.0,669.3080928111276,0.0004170952084034247,1899.0503097779167,1719.3923847833494,1959.41308148549,1977.0971192419672,1797.4391942473997,2037.4598909495403,1821.0311034737779,1766.714081652431,1758.4157895153744,1779.5381843796824,57.94399736717527,57.94399736717527,57.394765164642806,57.94399736717527,0.022222222222222223,0.010482180293501049,0.009538784067085955,0.04947589098532495,0.8209643605870021,0.0011530398322851154,0.08616352201257861,0.36305615237943434,0.8200145068203369,0.08984017472700573,0.19185962573175713,0.04580404815876522,0.12070540579511285,0.3983673792818682,0.0022479286307797086,0.15117543767471098,0.7412259482923922,4.941103223224255,0.9974067507630001,1.0,0.9974067507630001,1.0,0.9974067507630001,1.0,8837.605031134548,0.2656717063283218,0.059975489927066805,0.2470673647990274,0.6861988767116461,0.0,0.0067582685622595146,0.0,0.059975489927066805,0.2470673647990274,0.4205271703833243,0.0,0.0067582685622595146,0.0,11.642897495531544,JOSE BONIFACIO
48,11909.987904814716,13936.716056267886,10004.015795642768,21914.003700457484,0.26542646450435825,0.6830475686452843,1.3158267095128935,1.7598107539881205,0.7841392788990706,9.54228207953663,0.41449813918182044,0.4192196719911072,240.10679269944686,522.1839178278547,213.7901288567862,467.25985486672477,323.4454816711464,695.1469978123065,0.8851648120550906,2.0,2.0,2.0,1536.8289481681118,0.010555385201334646,12711.861444817127,11800.701234908085,13437.881887109184,12731.652722214107,11820.492512305065,13457.673164506165,11801.581679635965,11569.17155492457,11810.596873606573,11688.126585545559,78.19329669201126,72.84425276407516,72.06621001092081,76.05367912083682,0.17385998715478485,0.028901734104046242,0.01567116249197174,0.11612074502247913,0.6458574181117533,0.006165703275529865,0.01342324983943481,0.5618641322981752,0.7857321693781302,0.1806662277451479,0.16979622246120663,0.0372941710693402,0.13100512596778222,0.4340297152846239,0.00930083914940719,0.037907698322491884,1.047092801414471,5.325465799080108,0.9997512205416843,1.0,0.9997512205416843,1.0,0.9997512205416843,1.0,7344.192201386755,0.25249316693926693,0.1102492483131588,0.30683176734201956,0.5642420923464736,0.0,0.01682613616714403,0.0018507558312038487,0.1102492483131588,0.30683176734201956,0.31174892540720683,0.0,0.01682613616714403,0.0018507558312038487,17.796198789416156,LAPA
49,12599.704816948368,12054.906977004872,8090.965716048879,20690.670532997246,0.26212112742473703,0.6676797652019973,1.0414303357522579,1.6955682050532592,0.9389539441056822,9.397227074036753,0.4454779780201031,0.4492908275879926,129.56137715869176,423.4803911025086,120.65766573724335,386.1745704944935,192.83328483255127,624.1400386584048,1.7685809571524511,2.0,2.0,4.0,1849.502748083363,0.023696231306580773,13880.147546779706,12261.184751386676,13876.9132481752,14042.38594858956,12423.423153196525,14039.151649985051,12454.3956211831,13254.048373916656,12342.303952291599,12716.099706716395,92.85862434837975,89.57159339799463,88.47591641453292,91.21510887318719,0.1604845946754412,0.011516601854621597,0.024977565061322166,0.16631767873167813,0.5951241399940174,0.010320071791803768,0.031259347891115764,0.6166397389197917,0.7858170191493377,0.17637268560997627,0.01892209076498845,0.10204819181784223,0.1778804944245781,0.4411155550966041,0.015027622473680322,0.06863335981233055,1.073475224251319,5.210007876351989,1.0,1.0,1.0,1.0,1.0,1.0,18039.704846898443,0.13999372096447982,0.08297993999140393,0.4431621197302538,0.4413122563804708,0.0,0.0,0.03254568389787148,0.08297993999140393,0.4431621197302538,0.3013185354159911,0.0,0.0,0.03254568389787148,18.617030640984034,LIBERDADE
50,9325.39392403077,8413.06847132386,5277.195119592721,14602.589043623491,0.24999733843033567,0.6349638292217181,1.4031448266739046,2.007082778944326,1.0178157165114676,9.037541546270084,0.3472371466068859,0.3509559419661072,185.47026121065883,405.3783485797132,181.18341498971168,396.8905298566128,237.5455059247111,524.085251538388,0.6553454344809936,2.0,2.0,2.0,2306.540145413573,0.0042280763861467854,4579.183774971282,3946.388019870526,4408.749571929839,4605.641788915465,3972.84603381471,4435.207585874022,3976.455141915858,3854.577279649661,3959.617026842617,4056.260848628603,139.08629133638118,135.98860110617224,134.74952501408868,138.93140682487072,0.0478625485784414,0.027203927183473104,0.007840730892479716,0.08420263175836913,0.8152314720119997,0.0016363264471262017,0.016022363128110725,0.376776682793944,0.6914779568300735,0.1405841505195399,0.12448707496498802,0.031877639282288824,0.09259597979455393,0.5644467191350828,0.004951201760673488,0.041057234542872925,0.7650304254654721,5.152418680328534,0.9971248797202655,1.0,0.9971248797202655,1.0,0.9971248797202655,1.0,12886.945109849354,0.18347320130920763,0.08034739617975084,0.1205376161844371,0.7968929019293769,0.0,0.0022220857064353303,0.0,0.08034739617975084,0.1205376161844371,0.6134197006201692,0.0,0.0022220857064353303,0.0,21.947265724984756,LIMAO
51,12235.47345739763,9231.466833297638,5310.911886181251,17546.38534357888,0.31892550866999414,0.5407949499447153,1.2163216072909637,2.078348962330782,1.194990935455932,9.13037323505435,0.21503981271079106,0.21550151389651392,127.73145711177044,268.9403599054677,125.28226239998065,263.9547576302513,156.82669628434584,331.427751676596,0.3928370623240067,2.0,2.0,2.0,1326.761140482655,0.009750629018665023,1531.805241386547,1356.1369033316334,1500.1570839155875,1592.131938065176,1416.4636000102626,1560.4837805942168,1426.8633655770263,1416.1516440166247,1386.3002516709482,1531.2918151558597,70.27448493994152,70.04803654593526,69.89707094993108,70.12351934393735,0.041312696380775046,0.005702315838473176,0.006633306179448388,0.0677295473059467,0.8332363551728151,0.0016874199930175724,0.04369835912952403,0.347552706434936,0.654547670919208,0.06250988071317051,0.02328983067122063,0.022210058888914017,0.22989613093456432,0.5520062346359922,0.004687507310069028,0.10540035684606937,0.6731165638655208,5.070704565592091,0.9968310536769838,0.999825194512081,0.9968310536769838,0.999825194512081,0.9968310536769838,0.999825194512081,7864.318204112513,0.14552227278186358,0.06573215050592038,0.19641639073742614,0.7350615219143568,0.0,0.0027899368422967456,0.0,0.06573215050592038,0.19641639073742614,0.5895392491324933,0.0,0.0027899368422967456,0.0,11.732588089490937,MANDAQUI
52,520203.64894804306,85910.84829592916,19955.2251137024,540158.8740617455,0.3307483531571113,0.48709035938309886,0.8684415341185971,1.694301582581218,3.298372288007551,11.361065389823011,0.004535800890593812,0.0045613867964774115,5.1316149225367855,9.427137314496772,5.078626487333372,9.290581322682959,5.9885213130911685,11.180842009697784,0.00010147156771529568,1.0,1.0,1.0,5.260529291230533,0.0006384093016048804,2.8184714800128354,2.810158581119339,2.861434970641075,1.1004362344662177,1.092123335572721,1.143399725094457,1.1525967187748782,15.276472972112789,1.9511409583460297,1.3778346377225044,1.6093856735728116,1.6093856735728116,1.6093856735728116,1.6093856735728116,0.0009165902841429881,0.0009165902841429881,0.0,0.00458295142071494,0.22181484876260313,0.0,0.7717690192483959,0.2936825131847055,0.3140012712634045,0.00011485143676449869,0.0029608607124367815,0.0,0.005200692634229104,0.24744363988366258,0.0,0.7442799553329069,2.577194681736662,5.238131100958219,0.49131683915966795,0.7186527348977544,0.49131683915966795,0.7186527348977544,0.49131683915966795,0.7186527348977544,54.77465604330166,0.4377630970491144,0.0,0.008364827696456143,0.9916351723035439,0.0,0.0,0.0,0.0,0.008364827696456143,0.5538720752544294,0.0,0.0,0.0,1.4317130476289186,MARSILAC
53,13482.7470102591,13641.484235919212,7876.2018621663665,21358.948872425466,0.22158552081050253,0.6674861518158361,1.3233889624720023,1.9269552355883137,0.997625012303903,9.520870740427625,0.4727881227156665,0.4727881227156659,174.95269313430492,414.5102934265271,137.3472666093669,329.68608779107154,222.0389895716415,530.4932581431444,1.1111244717079802,2.0,2.0,2.0,1779.1028571489376,0.012134134608014801,9829.876443046658,8599.274649938665,9524.153367284476,10060.201785038575,8829.599991930581,9754.478709276393,8834.145649372273,8010.649673395736,8714.437320934623,8599.385552687776,86.56455203100913,84.4256023441964,84.17396120457137,85.68380804232153,0.136561674166131,0.04242554103278337,0.012427683736875937,0.11513463324048283,0.6637383044068281,0.008427969430754946,0.021284193986143847,0.5671412987992945,0.8481601148379632,0.1904353876987827,0.17500690357643278,0.061914606026152036,0.1423339280495732,0.3654836382605967,0.014629726751283916,0.050195809637178734,0.9636554677017486,5.156274886529585,1.0,1.0,0.9986323346771406,1.0,1.0,1.0,10180.542589622872,0.10809408831712719,0.15903388926326223,0.37053743537854233,0.4663572211803507,0.0,0.004071454177844768,0.0,0.15903388926326223,0.37053743537854233,0.35826313286322353,0.0,0.004071454177844768,0.0,16.925931451741445,MOOCA
